"table_catalog","table_schema","table_name","column_name","ordinal_position","column_default","is_nullable","data_type","character_maximum_length","character_octet_length","numeric_precision","numeric_precision_radix","numeric_scale","datetime_precision","interval_type","interval_precision","character_set_catalog","character_set_schema","character_set_name","collation_catalog","collation_schema","collation_name","domain_catalog","domain_schema","domain_name","udt_catalog","udt_schema","udt_name","scope_catalog","scope_schema","scope_name","maximum_cardinality","dtd_identifier","is_self_referencing","is_identity","identity_generation","identity_start","identity_increment","identity_maximum","identity_minimum","identity_cycle","is_generated","generation_expression","is_updatable"
"affiliate_db","public","commission_logs","commission_amount",6,NULL,"NO","numeric",NULL,NULL,12,10,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"affiliate_db","pg_catalog","numeric",NULL,NULL,NULL,NULL,"6","NO","NO",NULL,NULL,NULL,NULL,NULL,"NO","NEVER",NULL,"YES"
"affiliate_db","public","support_messages","message",6,NULL,"NO","text",NULL,1073741824,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"affiliate_db","pg_catalog","text",NULL,NULL,NULL,NULL,"6","NO","NO",NULL,NULL,NULL,NULL,NULL,"NO","NEVER",NULL,"YES"
"affiliate_db","public","old_drive_orders","order_in_drive",6,NULL,"YES","integer",NULL,NULL,32,2,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"affiliate_db","pg_catalog","int4",NULL,NULL,NULL,NULL,"6","NO","NO",NULL,NULL,NULL,NULL,NULL,"NO","NEVER",NULL,"YES"
"affiliate_db","public","drive_configurations","created_at",6,"now()","YES","timestamp with time zone",NULL,NULL,NULL,NULL,NULL,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"affiliate_db","pg_catalog","timestamptz",NULL,NULL,NULL,NULL,"6","NO","NO",NULL,NULL,NULL,NULL,NULL,"NO","NEVER",NULL,"YES"
"affiliate_db","public","user_active_drive_items","product_id_3",6,NULL,"YES","integer",NULL,NULL,32,2,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"affiliate_db","pg_catalog","int4",NULL,NULL,NULL,NULL,"6","NO","NO",NULL,NULL,NULL,NULL,NULL,"NO","NEVER",NULL,"YES"
"affiliate_db","public","tier_quantity_configs","num_single_tasks",7,"0","YES","integer",NULL,NULL,32,2,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"affiliate_db","pg_catalog","int4",NULL,NULL,NULL,NULL,"7","NO","NO",NULL,NULL,NULL,NULL,NULL,"NO","NEVER",NULL,"YES"
"affiliate_db","public","user_active_drive_items","order_in_drive",7,NULL,"NO","integer",NULL,NULL,32,2,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"affiliate_db","pg_catalog","int4",NULL,NULL,NULL,NULL,"7","NO","NO",NULL,NULL,NULL,NULL,NULL,"NO","NEVER",NULL,"YES"
"affiliate_db","public","general_notifications","priority",7,"1","YES","integer",NULL,NULL,32,2,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"affiliate_db","pg_catalog","int4",NULL,NULL,NULL,NULL,"7","NO","NO",NULL,NULL,NULL,NULL,NULL,"NO","NEVER",NULL,"YES"
"affiliate_db","public","drive_task_sets","updated_at",7,NULL,"YES","timestamp with time zone",NULL,NULL,NULL,NULL,NULL,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"affiliate_db","pg_catalog","timestamptz",NULL,NULL,NULL,NULL,"7","NO","NO",NULL,NULL,NULL,NULL,NULL,"NO","NEVER",NULL,"YES"
"affiliate_db","public","chat_fake_users","created_by",7,NULL,"YES","integer",NULL,NULL,32,2,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"affiliate_db","pg_catalog","int4",NULL,NULL,NULL,NULL,"7","NO","NO",NULL,NULL,NULL,NULL,NULL,"NO","NEVER",NULL,"YES"
"affiliate_db","public","deposits","created_at",7,"now()","YES","timestamp with time zone",NULL,NULL,NULL,NULL,NULL,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"affiliate_db","pg_catalog","timestamptz",NULL,NULL,NULL,NULL,"7","NO","NO",NULL,NULL,NULL,NULL,NULL,"NO","NEVER",NULL,"YES"
"affiliate_db","public","user_drive_progress","updated_at",7,"now()","YES","timestamp without time zone",NULL,NULL,NULL,NULL,NULL,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"affiliate_db","pg_catalog","timestamp",NULL,NULL,NULL,NULL,"7","NO","NO",NULL,NULL,NULL,NULL,NULL,"NO","NEVER",NULL,"YES"
"affiliate_db","public","onboarding_responses","question_4",7,NULL,"YES","character varying",100,400,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"affiliate_db","pg_catalog","varchar",NULL,NULL,NULL,NULL,"7","NO","NO",NULL,NULL,NULL,NULL,NULL,"NO","NEVER",NULL,"YES"
"affiliate_db","public","withdrawals","description",7,NULL,"YES","text",NULL,1073741824,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"affiliate_db","pg_catalog","text",NULL,NULL,NULL,NULL,"7","NO","NO",NULL,NULL,NULL,NULL,NULL,"NO","NEVER",NULL,"YES"
"affiliate_db","public","notification_categories","created_at",7,"now()","YES","timestamp with time zone",NULL,NULL,NULL,NULL,NULL,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"affiliate_db","pg_catalog","timestamptz",NULL,NULL,NULL,NULL,"7","NO","NO",NULL,NULL,NULL,NULL,NULL,"NO","NEVER",NULL,"YES"
"affiliate_db","public","deposit_qr_codes","updated_at",7,"now()","YES","timestamp with time zone",NULL,NULL,NULL,NULL,NULL,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"affiliate_db","pg_catalog","timestamptz",NULL,NULL,NULL,NULL,"7","NO","NO",NULL,NULL,NULL,NULL,NULL,"NO","NEVER",NULL,"YES"
"affiliate_db","public","accounts","cap",7,NULL,"YES","numeric",NULL,NULL,12,10,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"affiliate_db","pg_catalog","numeric",NULL,NULL,NULL,NULL,"7","NO","NO",NULL,NULL,NULL,NULL,NULL,"NO","NEVER",NULL,"YES"
"affiliate_db","public","chat_groups","created_by",7,NULL,"YES","integer",NULL,NULL,32,2,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"affiliate_db","pg_catalog","int4",NULL,NULL,NULL,NULL,"7","NO","NO",NULL,NULL,NULL,NULL,NULL,"NO","NEVER",NULL,"YES"
"affiliate_db","public","chat_messages","media_type",7,NULL,"YES","character varying",50,200,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"affiliate_db","pg_catalog","varchar",NULL,NULL,NULL,NULL,"7","NO","NO",NULL,NULL,NULL,NULL,NULL,"NO","NEVER",NULL,"YES"
"affiliate_db","public","chat_group_members","last_read_message_id",7,NULL,"YES","integer",NULL,NULL,32,2,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"affiliate_db","pg_catalog","int4",NULL,NULL,NULL,NULL,"7","NO","NO",NULL,NULL,NULL,NULL,NULL,"NO","NEVER",NULL,"YES"
"affiliate_db","public","notifications","title",7,NULL,"YES","character varying",200,800,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"affiliate_db","pg_catalog","varchar",NULL,NULL,NULL,NULL,"7","NO","NO",NULL,NULL,NULL,NULL,NULL,"NO","NEVER",NULL,"YES"
"affiliate_db","public","product_combos","is_active",7,"true","YES","boolean",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"affiliate_db","pg_catalog","bool",NULL,NULL,NULL,NULL,"7","NO","NO",NULL,NULL,NULL,NULL,NULL,"NO","NEVER",NULL,"YES"
"affiliate_db","public","drives","completed_at",7,NULL,"YES","timestamp with time zone",NULL,NULL,NULL,NULL,NULL,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"affiliate_db","pg_catalog","timestamptz",NULL,NULL,NULL,NULL,"7","NO","NO",NULL,NULL,NULL,NULL,NULL,"NO","NEVER",NULL,"YES"
"affiliate_db","public","support_messages","thread_id",7,NULL,"YES","integer",NULL,NULL,32,2,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"affiliate_db","pg_catalog","int4",NULL,NULL,NULL,NULL,"7","NO","NO",NULL,NULL,NULL,NULL,NULL,"NO","NEVER",NULL,"YES"
"affiliate_db","public","chat_scheduled_messages","scheduled_time",7,NULL,"NO","timestamp without time zone",NULL,NULL,NULL,NULL,NULL,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"affiliate_db","pg_catalog","timestamp",NULL,NULL,NULL,NULL,"7","NO","NO",NULL,NULL,NULL,NULL,NULL,"NO","NEVER",NULL,"YES"
"affiliate_db","public","drive_configurations","updated_at",7,"now()","YES","timestamp with time zone",NULL,NULL,NULL,NULL,NULL,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"affiliate_db","pg_catalog","timestamptz",NULL,NULL,NULL,NULL,"7","NO","NO",NULL,NULL,NULL,NULL,NULL,"NO","NEVER",NULL,"YES"
"affiliate_db","public","drive_sessions","created_at",7,"CURRENT_TIMESTAMP","YES","timestamp without time zone",NULL,NULL,NULL,NULL,NULL,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"affiliate_db","pg_catalog","timestamp",NULL,NULL,NULL,NULL,"7","NO","NO",NULL,NULL,NULL,NULL,NULL,"NO","NEVER",NULL,"YES"
"affiliate_db","public","commission_logs","commission_type",7,NULL,"NO","character varying",500,2000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"affiliate_db","pg_catalog","varchar",NULL,NULL,NULL,NULL,"7","NO","NO",NULL,NULL,NULL,NULL,NULL,"NO","NEVER",NULL,"YES"
"affiliate_db","public","membership_tiers","sets_per_day_limit",7,NULL,"NO","integer",NULL,NULL,32,2,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"affiliate_db","pg_catalog","int4",NULL,NULL,NULL,NULL,"7","NO","NO",NULL,NULL,NULL,NULL,NULL,"NO","NEVER",NULL,"YES"
"affiliate_db","public","users","tier",7,"'bronze'::character varying","YES","character varying",50,200,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"affiliate_db","pg_catalog","varchar",NULL,NULL,NULL,NULL,"7","NO","NO",NULL,NULL,NULL,NULL,NULL,"NO","NEVER",NULL,"YES"
"affiliate_db","public","user_working_days","updated_at",7,"now()","YES","timestamp without time zone",NULL,NULL,NULL,NULL,NULL,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"affiliate_db","pg_catalog","timestamp",NULL,NULL,NULL,NULL,"7","NO","NO",NULL,NULL,NULL,NULL,NULL,"NO","NEVER",NULL,"YES"
"affiliate_db","public","chat_admin_logs","created_at",7,"CURRENT_TIMESTAMP","YES","timestamp without time zone",NULL,NULL,NULL,NULL,NULL,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"affiliate_db","pg_catalog","timestamp",NULL,NULL,NULL,NULL,"7","NO","NO",NULL,NULL,NULL,NULL,NULL,"NO","NEVER",NULL,"YES"
"affiliate_db","public","accounts","is_active",8,"true","YES","boolean",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"affiliate_db","pg_catalog","bool",NULL,NULL,NULL,NULL,"8","NO","NO",NULL,NULL,NULL,NULL,NULL,"NO","NEVER",NULL,"YES"
"affiliate_db","public","general_notifications","start_date",8,"now()","YES","timestamp with time zone",NULL,NULL,NULL,NULL,NULL,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"affiliate_db","pg_catalog","timestamptz",NULL,NULL,NULL,NULL,"8","NO","NO",NULL,NULL,NULL,NULL,NULL,"NO","NEVER",NULL,"YES"
"affiliate_db","public","chat_scheduled_messages","is_recurring",8,"false","YES","boolean",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"affiliate_db","pg_catalog","bool",NULL,NULL,NULL,NULL,"8","NO","NO",NULL,NULL,NULL,NULL,NULL,"NO","NEVER",NULL,"YES"
"affiliate_db","public","chat_groups","created_at",8,"CURRENT_TIMESTAMP","YES","timestamp without time zone",NULL,NULL,NULL,NULL,NULL,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"affiliate_db","pg_catalog","timestamp",NULL,NULL,NULL,NULL,"8","NO","NO",NULL,NULL,NULL,NULL,NULL,"NO","NEVER",NULL,"YES"
"affiliate_db","public","user_active_drive_items","user_status",8,"'PENDING'::character varying","NO","character varying",10,40,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"affiliate_db","pg_catalog","varchar",NULL,NULL,NULL,NULL,"8","NO","NO",NULL,NULL,NULL,NULL,NULL,"NO","NEVER",NULL,"YES"
"affiliate_db","public","deposit_qr_codes","wallet_address",8,NULL,"YES","character varying",255,1020,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"affiliate_db","pg_catalog","varchar",NULL,NULL,NULL,NULL,"8","NO","NO",NULL,NULL,NULL,NULL,NULL,"NO","NEVER",NULL,"YES"
"affiliate_db","public","deposits","updated_at",8,"now()","YES","timestamp with time zone",NULL,NULL,NULL,NULL,NULL,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"affiliate_db","pg_catalog","timestamptz",NULL,NULL,NULL,NULL,"8","NO","NO",NULL,NULL,NULL,NULL,NULL,"NO","NEVER",NULL,"YES"
"affiliate_db","public","tier_quantity_configs","num_combo_tasks",8,"0","YES","integer",NULL,NULL,32,2,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"affiliate_db","pg_catalog","int4",NULL,NULL,NULL,NULL,"8","NO","NO",NULL,NULL,NULL,NULL,NULL,"NO","NEVER",NULL,"YES"
"affiliate_db","public","withdrawals","created_at",8,"now()","YES","timestamp with time zone",NULL,NULL,NULL,NULL,NULL,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"affiliate_db","pg_catalog","timestamptz",NULL,NULL,NULL,NULL,"8","NO","NO",NULL,NULL,NULL,NULL,NULL,"NO","NEVER",NULL,"YES"
"affiliate_db","public","chat_group_members","last_read_at",8,NULL,"YES","timestamp without time zone",NULL,NULL,NULL,NULL,NULL,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"affiliate_db","pg_catalog","timestamp",NULL,NULL,NULL,NULL,"8","NO","NO",NULL,NULL,NULL,NULL,NULL,"NO","NEVER",NULL,"YES"
"affiliate_db","public","onboarding_responses","question_5",8,NULL,"YES","character varying",100,400,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"affiliate_db","pg_catalog","varchar",NULL,NULL,NULL,NULL,"8","NO","NO",NULL,NULL,NULL,NULL,NULL,"NO","NEVER",NULL,"YES"
"affiliate_db","public","support_messages","is_read",8,"false","YES","boolean",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"affiliate_db","pg_catalog","bool",NULL,NULL,NULL,NULL,"8","NO","NO",NULL,NULL,NULL,NULL,NULL,"NO","NEVER",NULL,"YES"
"affiliate_db","public","commission_logs","description",8,NULL,"YES","text",NULL,1073741824,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"affiliate_db","pg_catalog","text",NULL,NULL,NULL,NULL,"8","NO","NO",NULL,NULL,NULL,NULL,NULL,"NO","NEVER",NULL,"YES"
"affiliate_db","public","drive_sessions","drive_type",8,"'first'::character varying","YES","character varying",50,200,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"affiliate_db","pg_catalog","varchar",NULL,NULL,NULL,NULL,"8","NO","NO",NULL,NULL,NULL,NULL,NULL,"NO","NEVER",NULL,"YES"
"affiliate_db","public","notification_categories","updated_at",8,"now()","YES","timestamp with time zone",NULL,NULL,NULL,NULL,NULL,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"affiliate_db","pg_catalog","timestamptz",NULL,NULL,NULL,NULL,"8","NO","NO",NULL,NULL,NULL,NULL,NULL,"NO","NEVER",NULL,"YES"
"affiliate_db","public","chat_fake_users","created_at",8,"CURRENT_TIMESTAMP","YES","timestamp without time zone",NULL,NULL,NULL,NULL,NULL,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"affiliate_db","pg_catalog","timestamp",NULL,NULL,NULL,NULL,"8","NO","NO",NULL,NULL,NULL,NULL,NULL,"NO","NEVER",NULL,"YES"
"affiliate_db","public","product_combos","created_at",8,"now()","YES","timestamp without time zone",NULL,NULL,NULL,NULL,NULL,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"affiliate_db","pg_catalog","timestamp",NULL,NULL,NULL,NULL,"8","NO","NO",NULL,NULL,NULL,NULL,NULL,"NO","NEVER",NULL,"YES"
"affiliate_db","public","membership_tiers","withdrawal_limit_usd",8,NULL,"YES","numeric",NULL,NULL,12,10,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"affiliate_db","pg_catalog","numeric",NULL,NULL,NULL,NULL,"8","NO","NO",NULL,NULL,NULL,NULL,NULL,"NO","NEVER",NULL,"YES"
"affiliate_db","public","products","created_at",8,"now()","YES","timestamp without time zone",NULL,NULL,NULL,NULL,NULL,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"affiliate_db","pg_catalog","timestamp",NULL,NULL,NULL,NULL,"8","NO","NO",NULL,NULL,NULL,NULL,NULL,"NO","NEVER",NULL,"YES"
"affiliate_db","public","users","revenue_source",8,NULL,"YES","character varying",20,80,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"affiliate_db","pg_catalog","varchar",NULL,NULL,NULL,NULL,"8","NO","NO",NULL,NULL,NULL,NULL,NULL,"NO","NEVER",NULL,"YES"
"affiliate_db","public","chat_messages","is_pinned",8,"false","YES","boolean",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"affiliate_db","pg_catalog","bool",NULL,NULL,NULL,NULL,"8","NO","NO",NULL,NULL,NULL,NULL,NULL,"NO","NEVER",NULL,"YES"
"affiliate_db","public","notifications","image_url",8,NULL,"YES","character varying",500,2000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"affiliate_db","pg_catalog","varchar",NULL,NULL,NULL,NULL,"8","NO","NO",NULL,NULL,NULL,NULL,NULL,"NO","NEVER",NULL,"YES"
"affiliate_db","public","drive_configurations","tasks_required",8,NULL,"NO","integer",NULL,NULL,32,2,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"affiliate_db","pg_catalog","int4",NULL,NULL,NULL,NULL,"8","NO","NO",NULL,NULL,NULL,NULL,NULL,"NO","NEVER",NULL,"YES"
"affiliate_db","public","withdrawals","updated_at",9,"now()","YES","timestamp with time zone",NULL,NULL,NULL,NULL,NULL,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"affiliate_db","pg_catalog","timestamptz",NULL,NULL,NULL,NULL,"9","NO","NO",NULL,NULL,NULL,NULL,NULL,"NO","NEVER",NULL,"YES"
"affiliate_db","public","membership_tiers","max_daily_withdrawals",9,NULL,"NO","integer",NULL,NULL,32,2,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"affiliate_db","pg_catalog","int4",NULL,NULL,NULL,NULL,"9","NO","NO",NULL,NULL,NULL,NULL,NULL,"NO","NEVER",NULL,"YES"
"affiliate_db","public","deposits","client_image_url",9,NULL,"YES","character varying",500,2000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"affiliate_db","pg_catalog","varchar",NULL,NULL,NULL,NULL,"9","NO","NO",NULL,NULL,NULL,NULL,NULL,"NO","NEVER",NULL,"YES"
"affiliate_db","public","accounts","deposit",9,"0","YES","numeric",NULL,NULL,10,10,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"affiliate_db","pg_catalog","numeric",NULL,NULL,NULL,NULL,"9","NO","NO",NULL,NULL,NULL,NULL,NULL,"NO","NEVER",NULL,"YES"
"affiliate_db","public","chat_group_members","user_type",9,NULL,"YES","character varying",50,200,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"affiliate_db","pg_catalog","varchar",NULL,NULL,NULL,NULL,"9","NO","NO",NULL,NULL,NULL,NULL,NULL,"NO","NEVER",NULL,"YES"
"affiliate_db","public","tier_quantity_configs","min_price_single",9,"0","YES","numeric",NULL,NULL,10,10,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"affiliate_db","pg_catalog","numeric",NULL,NULL,NULL,NULL,"9","NO","NO",NULL,NULL,NULL,NULL,NULL,"NO","NEVER",NULL,"YES"
"affiliate_db","public","drive_sessions","tasks_completed",9,"0","YES","integer",NULL,NULL,32,2,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"affiliate_db","pg_catalog","int4",NULL,NULL,NULL,NULL,"9","NO","NO",NULL,NULL,NULL,NULL,NULL,"NO","NEVER",NULL,"YES"
"affiliate_db","public","support_messages","created_at",9,"now()","YES","timestamp with time zone",NULL,NULL,NULL,NULL,NULL,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"affiliate_db","pg_catalog","timestamptz",NULL,NULL,NULL,NULL,"9","NO","NO",NULL,NULL,NULL,NULL,NULL,"NO","NEVER",NULL,"YES"
"affiliate_db","public","chat_scheduled_messages","recurrence_pattern",9,NULL,"YES","character varying",50,200,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"affiliate_db","pg_catalog","varchar",NULL,NULL,NULL,NULL,"9","NO","NO",NULL,NULL,NULL,NULL,NULL,"NO","NEVER",NULL,"YES"
"affiliate_db","public","notifications","priority",9,"1","YES","integer",NULL,NULL,32,2,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"affiliate_db","pg_catalog","int4",NULL,NULL,NULL,NULL,"9","NO","NO",NULL,NULL,NULL,NULL,NULL,"NO","NEVER",NULL,"YES"
"affiliate_db","public","general_notifications","end_date",9,NULL,"YES","timestamp with time zone",NULL,NULL,NULL,NULL,NULL,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"affiliate_db","pg_catalog","timestamptz",NULL,NULL,NULL,NULL,"9","NO","NO",NULL,NULL,NULL,NULL,NULL,"NO","NEVER",NULL,"YES"
"affiliate_db","public","chat_fake_users","updated_at",9,"CURRENT_TIMESTAMP","YES","timestamp without time zone",NULL,NULL,NULL,NULL,NULL,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"affiliate_db","pg_catalog","timestamp",NULL,NULL,NULL,NULL,"9","NO","NO",NULL,NULL,NULL,NULL,NULL,"NO","NEVER",NULL,"YES"
"affiliate_db","public","user_active_drive_items","task_type",9,"'order'::character varying","YES","character varying",50,200,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"affiliate_db","pg_catalog","varchar",NULL,NULL,NULL,NULL,"9","NO","NO",NULL,NULL,NULL,NULL,NULL,"NO","NEVER",NULL,"YES"
"affiliate_db","public","products","description",9,NULL,"YES","text",NULL,1073741824,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"affiliate_db","pg_catalog","text",NULL,NULL,NULL,NULL,"9","NO","NO",NULL,NULL,NULL,NULL,NULL,"NO","NEVER",NULL,"YES"
"affiliate_db","public","chat_messages","is_automated",9,"false","YES","boolean",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"affiliate_db","pg_catalog","bool",NULL,NULL,NULL,NULL,"9","NO","NO",NULL,NULL,NULL,NULL,NULL,"NO","NEVER",NULL,"YES"
"affiliate_db","public","chat_groups","updated_at",9,"CURRENT_TIMESTAMP","YES","timestamp without time zone",NULL,NULL,NULL,NULL,NULL,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"affiliate_db","pg_catalog","timestamp",NULL,NULL,NULL,NULL,"9","NO","NO",NULL,NULL,NULL,NULL,NULL,"NO","NEVER",NULL,"YES"
"affiliate_db","public","commission_logs","created_at",9,"now()","YES","timestamp without time zone",NULL,NULL,NULL,NULL,NULL,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"affiliate_db","pg_catalog","timestamp",NULL,NULL,NULL,NULL,"9","NO","NO",NULL,NULL,NULL,NULL,NULL,"NO","NEVER",NULL,"YES"
"affiliate_db","public","drive_configurations","balance_filter_enabled",9,"true","YES","boolean",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"affiliate_db","pg_catalog","bool",NULL,NULL,NULL,NULL,"9","NO","NO",NULL,NULL,NULL,NULL,NULL,"NO","NEVER",NULL,"YES"
"affiliate_db","public","users","created_at",9,"now()","YES","timestamp without time zone",NULL,NULL,NULL,NULL,NULL,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"affiliate_db","pg_catalog","timestamp",NULL,NULL,NULL,NULL,"9","NO","NO",NULL,NULL,NULL,NULL,NULL,"NO","NEVER",NULL,"YES"
